plate,fiber,ra,dec,z_qso,spectrum,rest_frame,dla_z,column_density,std_column_density,dla_confidence
1672,367,214.042730,49.791790,3.113563,5024.582715,1221.467288,3.133180,20.478160,0.103393,1.000000
1672,516,215.032210,48.812038,3.267788,5178.452536,1213.380940,3.259752,20.354844,0.043956,1.000000
1673,455,216.439290,49.281707,4.206321,6154.602374,1182.140451,4.062725,20.368503,0.133827,0.337500
1673,545,217.530630,48.514720,3.998882,4936.282431,987.477275,3.060545,20.442982,0.220942,0.350000
1673,545,217.530630,48.514720,3.998882,5588.561056,1117.962175,3.597104,21.166317,0.136320,0.912500
1673,545,217.530630,48.514720,3.998882,5798.290899,1159.917524,3.769626,20.777369,0.184317,0.237500
1674,548,220.520430,47.029277,3.825033,5626.003526,1166.003131,3.627904,20.699431,0.049823,1.000000
1674,565,220.259210,47.770009,3.752500,4775.292737,1004.795935,2.928116,20.879503,0.141336,0.612500
1674,565,220.259210,47.770009,3.752500,4864.072057,1023.476486,3.001145,20.790277,0.183445,0.362500
1674,608,220.365250,47.846915,3.193305,4319.167037,1030.014993,2.552911,20.766741,0.059286,0.962500
1674,608,220.365250,47.846915,3.193305,4375.221052,1043.382496,2.599020,20.559977,0.067461,0.987500
1674,608,220.365250,47.846915,3.193305,5117.996682,1220.516195,3.210021,20.817396,0.068628,1.000000
1675,301,220.473040,45.712895,3.039217,4609.990177,1141.307878,2.792139,20.434121,0.046139,1.000000
1675,325,220.436520,47.334238,3.643459,5314.959995,1144.612217,3.372042,20.763036,0.099109,1.000000
1676,405,223.804160,45.560703,4.266113,5266.232149,1000.022663,3.331959,20.384248,0.077803,1.000000
1677,324,226.648430,45.049881,3.890509,4721.717503,965.485926,2.884045,20.812376,0.136796,0.287500
1677,324,226.648430,45.049881,3.890509,5532.227103,1131.217063,3.550764,20.555948,0.063282,1.000000
1677,324,226.648430,45.049881,3.890509,5685.910247,1162.641838,3.677182,20.705407,0.103970,1.000000
1677,324,226.648430,45.049881,3.890509,5896.577351,1205.718563,3.850475,20.378476,0.100770,1.000000
1677,424,226.859680,44.113680,3.120385,4939.693472,1198.842718,3.063351,20.786234,0.052530,1.000000
1677,434,226.882890,43.908245,4.125674,4734.782132,923.738487,2.894792,20.591364,0.083917,0.512500
1677,434,226.882890,43.908245,4.125674,5561.603196,1085.048219,3.574928,21.239716,0.233264,0.337500
1677,434,226.882890,43.908245,4.125674,6025.595861,1175.571472,3.956605,20.593893,0.064658,1.000000
1678,614,231.055630,43.093728,3.935252,4704.354057,953.214568,2.869762,20.417288,0.061198,1.000000
1678,614,231.055630,43.093728,3.935252,5925.158877,1200.578802,3.873986,20.989497,0.071570,1.000000
1679,53,233.786460,39.948129,2.947954,4691.373388,1188.304996,2.859085,20.414949,0.058926,1.000000
1679,138,233.309820,40.465821,3.079153,4860.713235,1191.598639,2.998382,20.721246,0.055255,1.000000
1679,395,231.626430,41.339402,3.229987,4199.523347,992.798191,2.454493,20.395337,0.131422,0.425000
1680,127,235.908760,38.275495,3.636626,5055.917748,1090.430356,3.158956,20.584958,0.059630,1.000000
1680,177,235.739460,39.334672,3.216244,4271.692675,1013.151206,2.513859,20.715981,0.101337,1.000000
1680,177,235.739460,39.334672,3.216244,4978.517064,1180.794348,3.095287,20.452611,0.072254,1.000000
1680,177,235.739460,39.334672,3.216244,5120.354149,1214.434974,3.211961,20.377037,0.107480,1.000000
1680,230,234.706730,39.133254,3.263637,5026.897154,1179.016196,3.135084,20.408489,0.041612,1.000000
1682,16,242.148480,35.215980,2.962746,3916.516856,988.334087,2.221694,21.115183,0.079671,1.000000
1682,16,242.148480,35.215980,2.962746,4744.604321,1197.302182,2.902872,20.593946,0.033817,1.000000
1682,205,240.902690,35.140083,4.409086,5481.507340,1013.388789,3.509042,20.769840,0.079738,1.000000
1683,134,243.519190,33.615799,2.285590,3880.610014,1181.099922,2.192157,20.338108,0.110957,1.000000
1683,180,243.203090,34.038762,3.168111,3794.897062,910.459674,2.121651,20.357364,0.101892,0.487500
1684,196,245.903080,31.873843,2.959261,4256.964221,1075.191629,2.501743,20.620881,0.062672,1.000000
1684,573,246.406460,32.526003,2.849305,4621.681361,1200.653485,2.801757,20.407707,0.057653,1.000000
1685,468,247.479810,31.221565,2.936953,3993.925872,1014.471294,2.285370,20.614700,0.167461,1.000000
1686,353,248.795210,29.261205,3.036456,4728.245305,1171.385289,2.889415,20.471878,0.102035,1.000000
1686,480,249.448260,29.026470,3.631116,5468.900223,1180.903334,3.498672,20.764961,0.079561,1.000000
1686,549,250.442820,29.030170,4.134806,5996.529852,1167.820102,3.932695,20.821065,0.080256,1.000000
1687,302,254.508130,23.614276,3.786146,5428.751970,1134.263780,3.465646,20.674951,0.069029,1.000000
1690,242,251.438840,26.625614,3.315085,4970.499106,1151.889055,3.088691,20.458822,0.040882,1.000000
1690,436,251.508420,27.730005,3.767567,4798.439241,1006.475488,2.947156,20.915418,0.108447,0.387500
1690,436,251.508420,27.730005,3.767567,5139.253023,1077.961382,3.227507,21.266064,0.055098,1.000000
1690,436,251.508420,27.730005,3.767567,5716.102396,1198.955881,3.702018,20.557666,0.084610,0.212500
1690,436,251.508420,27.730005,3.767567,5757.049982,1207.544662,3.735701,20.702324,0.062249,0.487500
1690,608,253.548430,28.676772,2.866769,3978.322628,1028.849293,2.272535,20.353933,0.077432,1.000000
1690,608,253.548430,28.676772,2.866769,4082.253781,1055.727327,2.358028,20.852427,0.079195,1.000000
1691,289,252.041990,26.036483,3.358896,4809.500785,1103.375893,2.956255,20.757432,0.037121,1.000000
1691,289,252.041990,26.036483,3.358896,5168.922254,1185.832888,3.251912,20.853774,0.051614,1.000000
1692,578,254.758800,27.159754,5.307180,7530.087105,1193.891278,5.194187,20.512572,0.094301,0.637500
1693,590,256.103240,25.376850,4.705060,5440.013782,953.541904,3.474910,20.402927,0.176192,0.925000
1693,590,256.103240,25.376850,4.705060,5591.135276,980.030932,3.599221,20.549514,0.138369,0.300000
1694,85,191.668220,11.217481,3.155246,4980.810284,1198.679996,3.097173,20.465933,0.084000,1.000000
1695,118,194.730870,12.213954,3.061614,4157.191207,1023.531820,2.419671,20.585358,0.175576,0.312500
1695,147,194.499020,12.017751,3.129866,4219.879017,1021.795655,2.471237,20.369704,0.162104,1.000000
1695,235,193.317050,11.789062,3.290812,4794.021749,1117.276108,2.943522,20.486177,0.049413,1.000000
1695,247,193.487110,11.232038,3.017621,4629.136638,1152.208382,2.807889,20.603215,0.080124,1.000000
1695,380,193.278060,13.101370,3.639836,4839.494493,1043.031352,2.980928,20.700412,0.041090,1.000000
1695,577,194.744680,13.143100,3.496893,4999.194110,1111.699609,3.112295,20.326566,0.078464,0.887500
1695,636,195.405190,12.768066,4.121594,4889.900250,954.761408,3.022391,20.682409,0.056333,1.000000
1696,102,196.830410,11.871914,2.895459,4587.752705,1177.718153,2.773847,20.543061,0.049192,1.000000
1696,278,196.108960,12.045998,2.984674,4764.309868,1195.658640,2.919082,20.893739,0.064532,1.000000
1697,3,199.405330,11.092534,4.761896,6061.777620,1052.045625,3.986368,20.681986,0.123007,0.312500
1697,3,199.405330,11.092534,4.761896,6428.357187,1115.666968,4.287913,20.724474,0.130183,0.712500
1697,3,199.405330,11.092534,4.761896,6649.668571,1154.076439,4.469962,20.758409,0.048870,0.700000
1697,381,198.193570,12.491737,3.338449,4939.693472,1138.585119,3.063351,20.720396,0.062734,1.000000
1697,381,198.193570,12.491737,3.338449,5080.424480,1171.023211,3.179115,20.352768,0.098263,1.000000
1698,326,200.024880,13.170920,3.326056,4463.751406,1031.829316,2.671845,20.383283,0.064810,1.000000
1698,326,200.024880,13.170920,3.326056,4865.192180,1124.625334,3.002066,20.618384,0.053418,1.000000
1698,465,200.656460,12.457381,3.391030,5272.298614,1200.697451,3.336949,20.715580,0.030594,1.000000
1698,612,201.475500,12.929591,4.165552,5539.875439,1072.465303,3.557055,20.892921,0.255028,0.250000
1698,612,201.475500,12.929591,4.165552,5799.626158,1122.750483,3.770724,20.366170,0.196465,0.587500
1700,49,205.234220,10.974270,3.188341,3812.413511,910.244319,2.136060,20.542376,0.132267,0.412500
1700,49,205.234220,10.974270,3.188341,4762.116327,1136.993487,2.917277,20.566913,0.082915,1.000000
1700,99,205.010600,11.108389,2.926018,4611.051789,1174.485647,2.793013,20.600361,0.086937,1.000000
1701,569,207.415750,12.708532,4.199128,5266.232149,1012.906779,3.331959,20.355948,0.099159,1.000000
1701,569,207.415750,12.708532,4.199128,5460.092498,1050.193867,3.491427,20.497491,0.061111,1.000000
1701,569,207.415750,12.708532,4.199128,5763.681848,1108.586225,3.741157,20.570758,0.063633,1.000000
1704,15,212.395860,12.449253,4.554519,5114.462516,920.775022,3.207114,20.829813,0.128504,0.412500
1704,15,212.395860,12.449253,4.554519,5847.900841,1052.818553,3.810434,20.799993,0.443230,0.237500
1704,15,212.395860,12.449253,4.554519,6356.235799,1144.335918,4.228587,21.310299,0.190764,0.600000
1704,500,211.585050,13.999697,3.230562,3846.803478,909.289003,2.164348,21.660764,0.279292,0.187500
1704,500,211.585050,13.999697,3.230562,5145.173214,1216.191430,3.232377,20.544376,0.056433,1.000000
1704,624,212.564500,13.946861,3.431415,5152.286446,1162.672950,3.238228,21.094027,0.070464,1.000000
1710,304,217.991340,12.289491,3.421312,5346.874616,1209.341142,3.398294,20.511070,0.101315,1.000000
1710,344,218.081310,12.938677,4.188600,5151.100225,992.772648,3.237252,20.357771,0.145508,0.537500
1710,344,218.081310,12.938677,4.188600,5659.785862,1090.811740,3.655693,20.524128,0.089916,0.262500
1710,359,217.947530,12.755423,2.372888,3836.189038,1137.360309,2.155617,20.473645,0.055044,1.000000
1712,94,221.235710,11.586746,3.368767,4464.779341,1021.976983,2.672690,20.908815,0.065724,1.000000
1728,598,240.871430,9.038390,4.779880,5508.076964,952.974269,3.530898,20.629446,0.097642,0.412500
1728,598,240.871430,9.038390,4.779880,6112.234389,1057.501945,4.027873,20.587285,0.139624,0.575000
1728,598,240.871430,9.038390,4.779880,6373.823014,1102.760431,4.243054,21.120406,0.164698,0.637500
1728,598,240.871430,9.038390,4.779880,6700.388738,1159.260864,4.511684,20.575669,0.152042,0.387500
1728,598,240.871430,9.038390,4.779880,6809.261297,1178.097338,4.601242,20.793796,0.052437,0.650000
1730,308,241.717760,7.352643,2.484813,4127.622774,1184.460344,2.395348,21.272051,0.101172,0.837500
1730,483,242.946190,8.119946,2.983838,4075.679266,1023.053443,2.352620,20.556667,0.059203,1.000000
1730,526,242.773530,8.743180,4.550707,5807.644175,1046.289116,3.777320,20.398093,0.046236,1.000000
1733,280,111.067290,38.578892,2.226359,3917.418771,1214.191881,2.222436,20.416404,0.063642,1.000000
1733,308,110.841480,38.411388,3.074440,3912.010394,960.134495,2.217987,20.898368,0.193050,0.512500
1733,308,110.841480,38.411388,3.074440,5004.952960,1228.378122,3.117033,20.621127,0.083262,1.000000
1735,5,114.803980,41.460391,3.100881,3923.737995,956.803648,2.227634,20.530839,0.111785,0.462500
1736,582,116.957290,44.571420,4.446017,5787.619883,1062.725311,3.760848,20.410475,0.044995,1.000000
1736,582,116.957290,44.571420,4.446017,6106.607405,1121.297940,4.023244,21.022738,0.066180,1.000000
1737,10,117.979590,45.272138,3.345425,4474.041416,1029.598147,2.680309,20.487074,0.040095,1.000000
1737,10,117.979590,45.272138,3.345425,4774.193311,1098.671230,2.927212,20.443440,0.075483,1.000000
1737,10,117.979590,45.272138,3.345425,4916.997642,1131.534376,3.044681,20.591681,0.068556,1.000000
1738,102,135.723690,9.363895,3.894209,4862.952192,993.613530,3.000224,20.526153,0.055924,1.000000
1738,102,135.723690,9.363895,3.894209,4953.361223,1012.086185,3.074594,20.441819,0.083063,0.475000
1738,156,135.424940,9.537025,3.550918,4790.711300,1052.691170,2.940799,20.417722,0.066785,1.000000
1738,265,134.108030,9.423232,4.342117,4858.475309,909.466315,2.996541,20.520592,0.109199,0.225000
1738,265,134.108030,9.423232,4.342117,5106.225616,955.843119,3.200339,20.720732,0.126483,0.887500
1738,265,134.108030,9.423232,4.342117,5381.458556,1007.364445,3.426743,20.660316,0.104839,0.837500
1738,265,134.108030,9.423232,4.342117,6373.823014,1193.126847,4.243054,20.523981,0.058619,1.000000
1738,326,134.279290,10.386730,3.760044,4496.763012,944.689360,2.699000,20.665427,0.110297,0.975000
1738,326,134.279290,10.386730,3.760044,4724.980277,992.633719,2.886729,20.771997,0.282581,0.437500
1738,384,134.157090,10.148754,4.567699,5199.959965,933.951352,3.277444,20.592083,0.049167,0.337500
1738,384,134.157090,10.148754,4.567699,5721.369547,1027.600377,3.706351,20.421504,0.098920,1.000000
1739,491,137.694490,10.441657,2.916794,4130.475020,1054.555066,2.397694,20.498667,0.073464,1.000000
1740,50,141.266170,10.032692,2.536886,4025.316190,1138.096115,2.311192,20.369784,0.094381,1.000000
1740,342,139.527440,11.403098,3.632760,4638.739668,1001.290725,2.815789,20.411379,0.118705,1.000000
1740,342,139.527440,11.403098,3.632760,5583.416170,1205.202970,3.592872,20.352261,0.216787,0.412500
1740,383,139.941930,11.374746,2.708904,4571.934502,1232.691509,2.760835,20.424515,0.163224,1.000000
1740,503,141.117800,11.210359,3.837229,5406.298240,1117.643640,3.447176,20.647979,0.046030,1.000000
1741,575,144.030610,12.022146,2.844553,4599.387494,1196.338690,2.783418,20.410558,0.052730,1.000000
1742,52,146.183720,11.115094,3.878185,5706.896549,1169.881115,3.694445,20.617745,0.060089,1.000000
1743,283,147.366180,11.255077,3.836864,4565.622502,943.922034,2.755643,20.722503,0.055144,1.000000
1744,109,151.038970,12.049051,2.872268,4615.300681,1191.885667,2.796508,20.645141,0.046992,1.000000
1747,498,157.425520,13.940070,3.148132,4852.885002,1169.896450,2.991943,20.676332,0.035691,1.000000
1747,499,157.195530,13.660083,3.513042,4753.352259,1053.247962,2.910068,20.613882,0.087011,1.000000
1747,499,157.195530,13.660083,3.513042,5214.347854,1155.395382,3.289279,20.419922,0.114314,1.000000
1747,640,158.422660,13.907826,3.096300,4782.995805,1167.638097,2.934452,20.438552,0.071406,1.000000
1748,85,159.501330,12.688792,3.577095,4478.164058,978.385641,2.683700,20.557226,0.056318,1.000000
1748,85,159.501330,12.688792,3.577095,5204.751512,1137.129877,3.281385,20.339548,0.097056,1.000000
1749,155,162.188400,13.531170,3.116484,4765.407017,1157.640137,2.919984,20.626490,0.034344,1.000000
1749,166,161.961110,13.636861,2.951787,4139.043588,1047.385295,2.404743,20.549766,0.147762,0.625000
1751,173,166.569520,13.916270,3.896101,4959.067275,1012.860494,3.079287,21.072024,0.081904,1.000000
1751,173,166.569520,13.916270,3.896101,5948.397741,1214.925457,3.893102,20.517875,0.075495,1.000000
1751,627,167.790240,14.710636,3.104871,4376.228599,1066.106234,2.599849,21.295065,0.069459,1.000000
1752,242,167.965040,13.543318,2.431224,3976.490965,1158.913216,2.271028,20.510452,0.111885,1.000000
1752,242,167.965040,13.543318,2.431224,4110.550613,1197.983718,2.381305,20.446497,0.098429,1.000000
1752,279,167.983510,14.013705,3.857546,5173.685201,1065.082061,3.255830,20.561261,0.032677,1.000000
1752,284,167.829610,13.601082,3.490494,5106.225616,1137.118901,3.200339,21.078905,0.073855,1.000000
1752,496,168.798560,14.753365,4.287600,4819.477976,911.467951,2.964462,20.900992,0.160002,0.425000
1752,496,168.798560,14.753365,4.287600,5172.494053,978.230958,3.254850,20.517630,0.054632,1.000000
1753,419,170.340140,15.533749,3.046748,4081.313916,1008.541672,2.357255,20.765100,0.128799,0.612500
1754,328,171.881550,15.815825,2.795349,4174.457078,1099.887575,2.433874,21.191149,0.042331,1.000000
1755,506,174.758920,15.435091,3.547390,4568.777412,1004.703231,2.758238,20.511316,0.061973,1.000000
1755,506,174.758920,15.435091,3.547390,5484.032249,1205.973595,3.511119,20.308750,0.142309,1.000000
1755,560,174.986650,14.784356,3.938519,5776.968507,1169.777519,3.752086,20.393191,0.107115,1.000000
1757,523,125.342610,8.329757,3.110605,5064.073495,1231.953324,3.165665,20.643525,0.113828,0.612500
1758,202,126.112400,7.390538,2.886108,4069.115338,1047.092726,2.347220,20.548908,0.043375,1.000000
1758,636,128.366950,8.221536,3.344361,4794.021749,1103.504445,2.943522,20.407825,0.058961,1.000000
1760,327,131.829700,9.723168,2.302662,3861.890894,1169.326748,2.176759,20.389992,0.071252,1.000000
1763,37,180.995080,14.521516,3.117172,4152.407818,1008.558257,2.415736,20.523241,0.082767,1.000000
1764,319,179.841100,14.785685,4.169599,4745.696932,918.000967,2.903771,20.388734,0.152584,0.287500
1764,319,179.841100,14.785685,4.169599,5220.354551,1009.818072,3.294220,21.339881,0.055906,1.000000
1764,319,179.841100,14.785685,4.169599,6161.692202,1191.909108,4.068557,20.318830,0.182522,0.300000
1764,319,179.841100,14.785685,4.169599,6295.061829,1217.707942,4.178265,20.739539,0.095418,0.962500
1766,539,184.494780,15.714047,3.336641,5011.872336,1155.703747,3.122724,20.642174,0.077394,1.000000
1766,570,184.870520,16.065874,3.148205,4871.918336,1174.464205,3.007599,20.570900,0.128059,0.950000
1768,532,188.408360,15.880867,2.981030,4709.773264,1183.053953,2.874220,20.563588,0.043520,1.000000
1768,545,188.798390,15.643340,4.234570,4766.504419,910.581842,2.920887,20.336942,0.117016,0.437500
1768,545,188.798390,15.643340,4.234570,5219.152658,997.054702,3.293231,20.648833,0.089482,0.900000
1768,545,188.798390,15.643340,4.234570,5312.512929,1014.890030,3.370029,21.116617,0.104120,0.825000
1769,519,190.087140,14.926575,3.107583,4892.152651,1191.005172,3.024244,20.453401,0.072085,1.000000
1771,54,195.538770,13.755535,3.389600,4221.822791,961.778466,2.472836,20.969687,0.175228,0.562500
1771,54,195.538770,13.755535,3.389600,5213.147344,1187.613290,3.288292,20.643573,0.037903,1.000000
1772,416,196.435820,15.434716,3.118194,4832.813101,1173.527274,2.975432,20.452710,0.115635,1.000000
1773,391,198.802160,14.949948,3.635394,5422.505485,1169.804632,3.460508,20.772616,0.057019,1.000000
1779,177,119.699360,48.536210,4.466200,6241.658451,1141.864292,4.134336,20.314017,0.152191,1.000000
1779,177,119.699360,48.536210,4.466200,6569.011165,1201.751000,4.403614,20.376763,0.139014,0.650000
1779,269,117.917590,48.197148,3.646827,5494.143520,1182.343035,3.519437,20.352614,0.117092,1.000000
1780,244,120.965150,50.054900,2.941222,4721.717503,1198.033899,2.884045,20.521599,0.075337,1.000000
1780,244,120.965150,50.054900,2.941222,4836.152643,1227.069346,2.978179,20.353598,0.168051,0.637500
1780,266,120.838600,50.571499,3.249609,4745.696932,1116.737314,2.903771,21.087916,0.048999,1.000000
1780,297,120.752080,50.058797,3.788368,5668.915715,1183.893078,3.663203,20.348539,0.069492,1.000000
1780,529,122.205970,52.254269,4.453772,5002.648624,917.282307,3.115137,20.490762,0.043678,1.000000
1781,205,123.615030,51.754557,3.727825,5081.594426,1074.827115,3.180077,20.504710,0.062155,1.000000
1781,371,122.429150,53.785046,3.986997,5300.294488,1062.822898,3.359978,20.585406,0.121357,1.000000
1782,164,125.644520,54.572541,3.566624,4583.529174,1003.701914,2.770373,20.718510,0.081986,1.000000
1783,343,125.247300,56.172794,3.657447,5678.060295,1219.135757,3.670725,20.794871,0.068923,1.000000
1811,99,215.756850,7.967710,3.211019,4092.606597,971.880336,2.366544,21.017353,0.127625,0.687500
1811,99,215.756850,7.967710,3.211019,4748.976276,1127.749894,2.906468,20.373910,0.066521,1.000000
1811,198,214.960620,8.496733,3.033061,4922.661804,1220.577068,3.049341,20.427344,0.051245,1.000000
1821,312,235.461830,5.812850,2.931780,3994.845613,1016.039939,2.286127,20.776963,0.176600,0.687500
1821,596,236.498780,6.947914,3.133477,4242.286549,1026.323983,2.489670,20.836467,0.051409,1.000000
1821,596,236.498780,6.947914,3.133477,5083.935125,1229.941562,3.182003,20.379521,0.169806,0.600000
1822,287,237.653370,5.630554,3.156583,4152.407818,998.995508,2.415736,20.635503,0.059892,1.000000
1824,497,211.771920,6.848554,3.034688,4108.658070,1018.333530,2.379748,20.324418,0.063615,1.000000
1825,153,213.041540,6.401915,4.466600,6207.260903,1135.488415,4.106041,20.433245,0.072028,1.000000
1827,298,216.576080,5.577574,3.062171,3861.001764,950.477412,2.176028,20.422331,0.185671,0.525000
1828,622,220.216230,6.619345,3.404981,4269.725940,969.294996,2.512241,20.933771,0.107929,1.000000
1828,622,220.216230,6.619345,3.404981,4646.222461,1054.765632,2.821944,20.526586,0.033960,1.000000
1829,312,220.133540,6.098384,2.288938,4043.896205,1229.544658,2.326475,20.533458,0.079555,1.000000
1838,499,209.943480,35.077310,4.215346,5494.143520,1053.457176,3.519437,20.574564,0.055059,1.000000
1838,524,210.233810,35.764772,2.952183,4788.505604,1211.610291,2.938985,20.322669,0.086071,1.000000
1839,52,213.668840,33.329609,4.873800,5566.727982,947.721776,3.579144,20.692315,0.110921,0.775000
1839,52,213.668840,33.329609,4.873800,6407.667976,1090.889747,4.270894,20.438087,0.101214,0.262500
1839,150,213.183780,33.740762,3.464786,4483.322704,1004.151745,2.687944,20.759459,0.073015,1.000000
1839,150,213.183780,33.740762,3.464786,4671.969512,1046.403894,2.843123,20.548639,0.037646,1.000000
1839,338,211.428980,34.930687,3.056959,3909.309006,963.605767,2.215765,20.440786,0.103902,0.687500
1839,338,211.428980,34.930687,3.056959,4126.672463,1017.183696,2.394566,20.432780,0.137720,1.000000
1839,375,212.162230,35.058659,3.631570,5655.877571,1221.157717,3.652478,20.370527,0.147702,1.000000
1839,506,213.631160,34.469246,2.989242,4075.679266,1021.667572,2.352620,20.534709,0.115517,1.000000
1839,506,213.631160,34.469246,2.989242,4246.195639,1064.411624,2.492885,20.537570,0.039400,1.000000
1839,506,213.631160,34.469246,2.989242,4893.279241,1226.618778,3.025171,20.464703,0.135210,0.700000
1840,174,215.917820,33.243307,2.881583,4598.328568,1184.652910,2.782547,20.504974,0.074642,1.000000
1840,174,215.917820,33.243307,2.881583,4697.859239,1210.294684,2.864420,20.538654,0.099674,1.000000
1840,445,215.265960,34.558903,4.906551,5968.978300,1010.569183,3.910032,20.490171,0.146174,0.287500
1840,445,215.265960,34.558903,4.906551,6064.569815,1026.753165,3.988665,20.377623,0.074917,0.512500
1840,445,215.265960,34.558903,4.906551,6889.695055,1166.449793,4.667406,20.633877,0.081972,0.962500
1840,445,215.265960,34.558903,4.906551,7076.198384,1198.025467,4.820822,20.590750,0.067770,1.000000
1841,296,217.341140,32.106844,3.095485,4176.379930,1019.752229,2.435455,20.487152,0.055232,1.000000
1841,586,219.085030,33.129670,3.208447,4995.741982,1187.074949,3.109456,20.551074,0.063507,1.000000
1842,227,220.655950,30.822626,4.793100,5727.960310,988.755662,3.711772,20.869772,0.104555,0.262500
1842,558,221.234300,32.790496,3.820492,5650.670713,1172.218661,3.648195,20.373473,0.126258,1.000000
1851,228,239.409990,23.349314,4.135381,5325.985748,1037.115945,3.381111,20.393338,0.045511,1.000000
1851,228,239.409990,23.349314,4.135381,5518.232568,1074.551689,3.539252,20.663182,0.083825,1.000000
1852,158,242.752370,22.519222,3.803823,4510.243611,938.886303,2.710089,20.591381,0.052185,1.000000
1852,158,242.752370,22.519222,3.803823,5225.164890,1087.709705,3.298177,21.354246,0.051787,1.000000
1852,401,241.485930,23.786089,3.517054,5425.003216,1201.004708,3.462562,20.503064,0.084533,1.000000
1864,45,111.907910,41.240172,4.277149,5637.674531,1068.318199,3.637504,20.344886,0.196511,0.475000
1864,45,111.907910,41.240172,4.277149,6167.369945,1168.693495,4.073227,20.408160,0.093482,0.887500
1866,590,114.265460,45.734741,4.356186,5135.704178,958.836056,3.224587,20.633174,0.124722,0.637500
1866,590,114.265460,45.734741,4.356186,5364.138714,1001.484788,3.412496,20.689201,0.071135,0.762500
1866,590,114.265460,45.734741,4.356186,6156.019686,1149.328979,4.063890,20.374651,0.127336,0.512500
1867,9,115.976200,46.691729,4.365491,6363.557900,1186.015968,4.234610,20.304261,0.235570,0.200000
1867,568,115.825080,47.420578,3.069119,4812.824219,1182.768124,2.958989,20.779396,0.094783,0.925000
1867,618,116.340780,47.576734,3.221122,4883.149268,1156.836793,3.016838,20.361906,0.092611,1.000000
1870,32,121.885900,52.677102,2.917380,4120.026411,1051.730062,2.389099,20.419333,0.093758,1.000000
1871,194,121.847980,54.705898,4.015408,5074.578791,1011.797794,3.174306,20.651220,0.065075,1.000000
1872,75,125.280550,56.353163,3.602253,4645.152752,1009.321476,2.821064,20.536490,0.104630,0.712500
1872,75,125.280550,56.353163,3.602253,5576.991724,1211.795999,3.587587,20.623525,0.050937,1.000000
1920,273,116.805240,17.996744,3.750114,5568.009916,1172.184490,3.580199,20.946033,0.066259,1.000000
1923,309,119.781580,18.015204,4.804051,5344.412856,920.807368,3.396269,20.345001,0.137583,0.237500
1923,309,119.781580,18.015204,4.804051,5681.983916,978.968653,3.673953,20.336294,0.141360,0.662500
1923,309,119.781580,18.015204,4.804051,6328.488569,1090.357175,4.205762,20.634908,0.136691,0.537500
1923,309,119.781580,18.015204,4.804051,6520.786785,1123.488900,4.363945,20.417458,0.101273,0.387500
1923,309,119.781580,18.015204,4.804051,6669.603248,1149.129003,4.486360,20.384447,0.192777,0.450000
1923,309,119.781580,18.015204,4.804051,6872.266616,1184.046575,4.653069,20.636097,0.054614,1.000000
1925,171,123.216460,20.123207,2.953191,4042.034351,1022.473821,2.324944,20.803262,0.155061,1.000000
1925,171,123.216460,20.123207,2.953191,4308.241105,1089.813535,2.543923,20.585149,0.043181,1.000000
1927,29,127.239500,20.878820,2.640252,3921.028509,1077.131030,2.225405,20.579575,0.059943,1.000000
1927,42,126.193240,20.215038,3.743567,4366.163553,920.438894,2.591570,20.332290,0.143701,0.437500
1927,574,126.498020,22.026380,3.525680,4273.660315,944.313397,2.515477,20.311587,0.207292,0.287500
1927,574,126.498020,22.026380,3.525680,5251.701096,1160.422527,3.320006,20.579808,0.060310,1.000000
1928,249,126.859750,23.044113,3.048732,4475.071720,1105.302024,2.681157,20.367540,0.096290,1.000000
1929,40,129.982630,22.704427,3.030537,4270.709194,1059.588167,2.513050,20.300372,0.078365,1.000000
1929,44,128.622670,21.673537,4.509734,5254.120151,953.606836,3.321995,20.436436,0.164135,0.737500
1929,44,128.622670,21.673537,4.509734,5729.279373,1039.846790,3.712857,20.789317,0.072477,1.000000
1929,44,128.622670,21.673537,4.509734,6555.412124,1189.787373,4.392427,20.827422,0.073402,0.662500
1929,44,128.622670,21.673537,4.509734,6626.741047,1202.733356,4.451102,20.694519,0.152577,0.325000
1929,486,128.652880,23.108023,3.291305,4591.980128,1070.066112,2.777325,20.660926,0.043766,1.000000
1929,486,128.652880,23.108023,3.291305,5177.260291,1206.453564,3.258771,20.321015,0.068610,1.000000
1931,71,131.631370,24.185659,4.714497,6191.558776,1083.482707,4.093125,20.440669,0.158678,0.337500
1932,22,133.951460,26.630398,3.048078,3816.805242,942.868488,2.139672,20.612491,0.189329,0.425000
1932,456,132.682610,27.527689,3.077864,4019.758850,985.751098,2.306620,20.407214,0.139725,0.500000
1932,456,132.682610,27.527689,3.077864,4159.106105,1019.922728,2.421246,21.032793,0.111930,1.000000
1932,456,132.682610,27.527689,3.077864,5022.269342,1231.593164,3.131277,20.633790,0.104453,1.000000
1933,77,134.880400,25.338769,4.784309,5775.638464,998.501040,3.750992,20.710122,0.097544,0.275000
1933,77,134.880400,25.338769,4.784309,6705.018802,1159.173707,4.515493,20.617012,0.122500,0.400000
1933,77,134.880400,25.338769,4.784309,6853.304051,1184.809483,4.637471,20.513935,0.124403,0.275000
1933,225,133.181490,25.236793,3.358505,4822.808304,1106.528108,2.967202,20.329847,0.151360,0.362500
1933,321,132.852810,26.493923,3.074415,4080.374267,1001.462614,2.356482,20.889841,0.112332,1.000000
